date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:45:51	220/220	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:45:51%20GMT	http://www.cs.umb.edu/~marc/lab	/home/d/websites/umbcs2/www.cs.umb.edu/_marc/lab	(from https://www.cs.umb.edu/research/groups/)
11:45:52	23061/23061	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:45:52%20GMT	https://www.cs.umb.edu/people/Craig_Yu/	/home/d/websites/umbcs2/www.cs.umb.edu/people/Craig_Yu/index.html	(from https://www.cs.umb.edu/research/funding/)
11:45:52	21704/21704	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:45:52%20GMT	https://www.cs.umb.edu/news_and_events/events_calendar/283/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/events_calendar/283/index.html	(from https://www.cs.umb.edu/news_and_events/events_calendar/)
11:45:53	554/554	---M-Z	200	added ('OK')	text/html	etag:%2222a-52aa7e5829a80-gzip%22	https://www.cs.umb.edu/~hdeblois/	/home/d/websites/umbcs2/www.cs.umb.edu/_hdeblois/index.html	(from https://www.cs.umb.edu/news_and_events/events_calendar/)
11:45:53	22739/22739	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:45:52%20GMT	https://www.cs.umb.edu/news_and_events/events_calendar/282/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/events_calendar/282/index.html	(from https://www.cs.umb.edu/news_and_events/events_calendar/)
11:45:53	21695/21695	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:45:53%20GMT	https://www.cs.umb.edu/news_and_events/colloquia/283/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/colloquia/283/index.html	(from https://www.cs.umb.edu/news_and_events/colloquia/)
11:45:53	22792/22792	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:45:53%20GMT	https://www.cs.umb.edu/news_and_events/colloquia/284/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/colloquia/284/index.html	(from https://www.cs.umb.edu/news_and_events/colloquia/)
11:45:54	381/381	---M--	401	error ('Unauthorized')	text/html	date:Tue,%2029%20Oct%202019%2015:45:54%20GMT	https://www.cs.umb.edu/staffdocs/facdocsindex.html	/home/d/websites/umbcs2/www.cs.umb.edu/staffdocs/facdocsindex.html	(from https://www.cs.umb.edu/sp/resources/)
11:45:55	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:45:55%20GMT	https://www.cs.umb.edu/media/documents/Nonimmigrant_Visa_Options_after_Practical_Training.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/Nonimmigrant_Visa_Options_after_Practical_Training.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:45:56	214/214	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:45:56%20GMT	https://www.cs.umb.edu/women_in_science/	/home/d/websites/umbcs2/www.cs.umb.edu/women_in_science/index.html	(from https://www.cs.umb.edu/sp/resources/)
11:45:57	279526/279526	---M--	200	added ('OK')	application/pdf	etag:%22443e6-54cfa95371997%22	https://www.cs.umb.edu/media/documents/2017.03.20_CSIT_Ugrad_Advising_Holds_-_Resources_Page.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/2017.03.20_CSIT_Ugrad_Advising_Holds_-_Resources_Page.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:45:59	53982/53982	---M--	200	added ('OK')	application/pdf	etag:%22d2de-585cb8a08a6b0%22	https://www.cs.umb.edu/media/documents/IT-BS_advising.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/IT-BS_advising.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:46:00	642267/642267	---M--	200	added ('OK')	application/pdf	etag:%229ccdb-57b05be995610%22	https://www.cs.umb.edu/media/documents/CS-BA-Advising.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/CS-BA-Advising.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:46:00	759780/759780	---M--	200	added ('OK')	application/pdf	etag:%22b97e4-57b05c05a14c6%22	https://www.cs.umb.edu/media/documents/CS-BS-Advising.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/CS-BS-Advising.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:46:01	186331/186331	---M--	200	added ('OK')	application/pdf	etag:%222d7db-54cfa953b9ddf%22	https://www.cs.umb.edu/media/documents/immunization-holds.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/immunization-holds.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:46:02	334842/334842	---M--	200	added ('OK')	application/pdf	etag:%2251bfa-54cfa95348952%22	https://www.cs.umb.edu/media/documents/2017.03.20_CS_Grad_Advising_Holds_-_Resources_Page.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/2017.03.20_CS_Grad_Advising_Holds_-_Resources_Page.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:46:03	247547/247547	---M--	200	added ('OK')	application/pdf	etag:%223c6fb-55f17ca304d53%22	https://www.cs.umb.edu/media/documents/CS_Graduate_Advising_Form_-_PHD.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/CS_Graduate_Advising_Form_-_PHD.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:46:04	178302/178302	---M--	200	added ('OK')	application/pdf	etag:%222b87e-55f17d3d08bd2%22	https://www.cs.umb.edu/media/documents/CS_Graduate_Advising_Form_-_MS_DBTC.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/CS_Graduate_Advising_Form_-_MS_DBTC.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:46:06	456439/456439	---M--	200	added ('OK')	application/pdf	etag:%226f6f7-587ae4b33d8d5%22	https://www.cs.umb.edu/media/documents/2019.04.29_CS_Honors_Thesis_Application_in_use.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/2019.04.29_CS_Honors_Thesis_Application_in_use.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:46:06	127367/127367	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%221f187-54cfa953832d9%22	https://www.cs.umb.edu/media/documents/seminar_event.docx	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/seminar_event.docx	(from https://www.cs.umb.edu/sp/resources/)
11:46:12	209663/209663	---M--	200	added ('OK')	application/pdf	etag:%22332ff-54cfa9539e85c%22	https://www.cs.umb.edu/media/documents/CS_dept_IT_Policies.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/CS_dept_IT_Policies.pdf	(from https://www.cs.umb.edu/sp/resources/)
11:46:14	217/217	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:08%20GMT	http://www.cs.umb.edu/~fejer	/home/d/websites/umbcs2/www.cs.umb.edu/_fejer.ef.delayed	(from https://www.cs.umb.edu/people/Peter_Fejer/)
11:46:16	217/217	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:14%20GMT	http://www.cs.umb.edu/~ming/	/home/d/websites/umbcs2/www.cs.umb.edu/_ming/index.html	(from https://www.cs.umb.edu/people/Ming_Ouyang/)
11:46:16	216/216	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:14%20GMT	http://www.cs.umb.edu/~dsim	/home/d/websites/umbcs2/www.cs.umb.edu/_dsim.f0.delayed	(from https://www.cs.umb.edu/people/Dan_Simovici/)
11:46:16	0/-1	---M--	302	error ('')			http://www.cs.umb.edu/~eoneil	/home/d/websites/umbcs2/www.cs.umb.edu/_eoneil.f1.delayed	(from https://www.cs.umb.edu/people/Elizabeth_O'Neil/)
11:46:16	727902/727902	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22b1b5e-54cfa952f1aa9%22	https://www.cs.umb.edu/media/documents/dissertation_event.docx	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/dissertation_event.docx	(from https://www.cs.umb.edu/sp/resources/)
11:46:16	2476/2476	---M--	200	added ('OK')	image/png	etag:%229ac-54cb40b5dd473%22	https://www.cs.umb.edu/static/images/demo/gallery/1.png	/home/d/websites/umbcs2/www.cs.umb.edu/static/images/demo/gallery/1.png	(from https://www.cs.umb.edu/people/Debbie_Wade//)
11:46:18	221/221	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:17%20GMT	http://www.cs.umb.edu/~cristian/	/home/d/websites/umbcs2/www.cs.umb.edu/_cristian/index.html	(from https://www.cs.umb.edu/people/Cristian_Peguero/)
11:46:18	216/216	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:17%20GMT	http://www.cs.umb.edu/~marc	/home/d/websites/umbcs2/www.cs.umb.edu/_marc	(from https://www.cs.umb.edu/people/Marc_Pomplun/)
11:46:18	102/102	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:18%20GMT	https://www.cs.umb.edu/www/sp/resources/other/faqs/	/home/d/websites/umbcs2/www.cs.umb.edu/www/sp/resources/other/faqs/index.html	(from https://www.cs.umb.edu/sp/about/facilities/policies/)
11:46:19	78/78	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:18%20GMT	https://www.cs.umb.edu/www/	/home/d/websites/umbcs2/www.cs.umb.edu/www/index.html	(from https://www.cs.umb.edu/sp/about/facilities/policies/)
11:46:19	87/87	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:18%20GMT	https://www.cs.umb.edu/www/sp/about/	/home/d/websites/umbcs2/www.cs.umb.edu/www/sp/about/index.html	(from https://www.cs.umb.edu/sp/about/facilities/policies/)
11:46:19	98/98	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:18%20GMT	https://www.cs.umb.edu/www/sp/about/facilities/	/home/d/websites/umbcs2/www.cs.umb.edu/www/sp/about/facilities/index.html	(from https://www.cs.umb.edu/sp/about/facilities/policies/)
11:46:20	99/99	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:19%20GMT	https://www.cs.umb.edu/academics/courses/CS320L/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS320L/index.html	(from https://www.cs.umb.edu/academics/courses/cs420/)
11:46:20	217/217	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:20%20GMT	http://www.cs.umb.edu/cs450/	/home/d/websites/umbcs2/www.cs.umb.edu/cs450/index.html	(from https://www.cs.umb.edu/academics/courses/cs450/)
11:46:20	214/214	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:20%20GMT	http://www.cs.umb.edu/630	/home/d/websites/umbcs2/www.cs.umb.edu/630.f4.delayed	(from https://www.cs.umb.edu/academics/courses/cs430/)
11:46:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:46:21%20GMT	https://www.cs.umb.edu/academics/courses/CS341	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS341	(from https://www.cs.umb.edu/academics/courses/cs446/)
11:46:22	216/216	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:22%20GMT	http://www.cs.umb.edu/cs630	/home/d/websites/umbcs2/www.cs.umb.edu/cs630	(from https://www.cs.umb.edu/academics/courses/cs630/)
11:46:23	227/227	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:23%20GMT	http://www.cs.umb.edu/~gghinita/cs634/	/home/d/websites/umbcs2/www.cs.umb.edu/_gghinita/cs634/index.html	(from https://www.cs.umb.edu/academics/courses/cs634/)
11:46:23	221/221	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:23%20GMT	http://www.cs.umb.edu/robots.txt		(from https://www.cs.umb.edu/sp/academics/undergraduate_programs/cs_bs/)
11:46:23	21431/21431	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:46:23%20GMT	https://www.cs.umb.edu/academics/courses/CS641/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS641/index.html	(from https://www.cs.umb.edu/academics/courses/cs644/)
11:46:24	0/-1	---M--	302	error ('')			http://www.cs.umb.edu/630	/home/d/websites/umbcs2/www.cs.umb.edu/630.f7.delayed	(from https://www.cs.umb.edu/academics/courses/CS430/)
11:46:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:46:24%20GMT	https://www.cs.umb.edu/academics/courses/CS341	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/CS341	(from https://www.cs.umb.edu/academics/courses/CS446/)
11:46:25	216/216	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:25%20GMT	http://www.cs.umb.edu/cs630	/home/d/websites/umbcs2/www.cs.umb.edu/cs630	(from https://www.cs.umb.edu/academics/courses/CS630/)
11:46:26	98/98	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:26%20GMT	https://www.cs.umb.edu/academics/courses/IT425/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/IT425/index.html	(from https://www.cs.umb.edu/academics/courses/it485/)
11:46:27	49755/49755	---M--	200	added ('OK')	application/pdf	etag:%22c25b-589a5df47e9c3%22	https://www.cs.umb.edu/media/documents/MSPhD_Proposal-Defense_Procedure.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/MSPhD_Proposal-Defense_Procedure.pdf	(from https://www.cs.umb.edu/academics/courses/CS899/)
11:46:32	217/217	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:28%20GMT	http://www.cs.umb.edu/~siyer	/home/d/websites/umbcs2/www.cs.umb.edu/_siyer	(from https://www.cs.umb.edu/people/Swami_Iyer/)
11:46:34	218/218	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:32%20GMT	http://www.cs.umb.edu/~fundad	/home/d/websites/umbcs2/www.cs.umb.edu/_fundad	(from https://www.cs.umb.edu/people/Funda_Durupinar/)
11:46:38	215/215	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:34%20GMT	http://www.cs.umb.edu/~duc	/home/d/websites/umbcs2/www.cs.umb.edu/_duc	(from https://www.cs.umb.edu/people/Duc_Tran/)
11:46:38	456432/456432	---M--	200	added ('OK')	application/pdf	etag:%226f6f0-587ae4537248f%22	https://www.cs.umb.edu/media/documents/Computer_Science_Honors_Thesis_Application_in_use.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/Computer_Science_Honors_Thesis_Application_in_use.pdf	(from https://www.cs.umb.edu/academics/courses/CS498/)
11:46:38	26501/26501	---M-Z	200	added ('OK')	text/html	etag:%226785-58e6e16889e82-gzip%22	https://www.cs.umb.edu/~fatemeh/	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh/index.html	(from https://www.cs.umb.edu/people/Fatemeh_Afrasiabi/)
11:46:38	218/218	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:38%20GMT	http://www.cs.umb.edu/~haoyu/	/home/d/websites/umbcs2/www.cs.umb.edu/_haoyu/index.html	(from https://www.cs.umb.edu/people/Haoyu_Wang/)
11:46:38	218/218	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:38%20GMT	http://www.cs.umb.edu/~nurith	/home/d/websites/umbcs2/www.cs.umb.edu/_nurith.ff.delayed	(from https://www.cs.umb.edu/people/Nurit_Haspel/)
11:46:39	219/219	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:39%20GMT	http://www.cs.umb.edu/~cheungr	/home/d/websites/umbcs2/www.cs.umb.edu/_cheungr	(from https://www.cs.umb.edu/people/Ron_Cheung/)
11:46:40	219/219	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:40%20GMT	http://www.cs.umb.edu/~shengbo	/home/d/websites/umbcs2/www.cs.umb.edu/_shengbo	(from https://www.cs.umb.edu/people/Bo_Sheng/)
11:46:41	219/219	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:41%20GMT	http://www.cs.umb.edu/~offner/	/home/d/websites/umbcs2/www.cs.umb.edu/_offner/index.html	(from https://www.cs.umb.edu/people/Carl_Offner/)
11:46:41	217/217	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:41%20GMT	http://www.cs.umb.edu/~haehn	/home/d/websites/umbcs2/www.cs.umb.edu/_haehn	(from https://www.cs.umb.edu/people/Daniel_Haehn/)
11:46:42	215/215	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:42%20GMT	http://www.cs.umb.edu/~jxs	/home/d/websites/umbcs2/www.cs.umb.edu/_jxs	(from https://www.cs.umb.edu/people/Jun_Suzuki/)
11:46:43	216/216	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:43%20GMT	http://www.cs.umb.edu/~ding	/home/d/websites/umbcs2/www.cs.umb.edu/_ding	(from https://www.cs.umb.edu/people/Wei_Ding/)
11:46:44	15061/15061	---M--	200	added ('OK')	image/jpeg	etag:%223ad5-54cfa9524ba56%22	https://www.cs.umb.edu/media/img/personnel/ping_chen.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/personnel/ping_chen.jpg	(from https://www.cs.umb.edu/people/Ping_Chen/)
11:46:45	218/218	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:45%20GMT	http://www.cs.umb.edu/~pchen/	/home/d/websites/umbcs2/www.cs.umb.edu/_pchen/index.html	(from https://www.cs.umb.edu/people/Ping_Chen/)
11:46:45	214/214	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:45%20GMT	http://www.cs.umb.edu/~eb	/home/d/websites/umbcs2/www.cs.umb.edu/_eb	(from https://www.cs.umb.edu/people/Ethan_Bolker/)
11:46:45	3701/3701	---M-Z	200	added ('OK')	text/html	etag:%22e75-562dcc6036385-gzip%22	https://www.cs.umb.edu/~tsoro/	/home/d/websites/umbcs2/www.cs.umb.edu/_tsoro/index.html	(from https://www.cs.umb.edu/people/Torna_Soro/)
11:46:46	215/215	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:46%20GMT	http://www.cs.umb.edu/~wrc	/home/d/websites/umbcs2/www.cs.umb.edu/_wrc	(from https://www.cs.umb.edu/people/Bill_Campbell/)
11:46:47	220/220	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:47%20GMT	http://www.cs.umb.edu/~cgodfrey	/home/d/websites/umbcs2/www.cs.umb.edu/_cgodfrey	(from https://www.cs.umb.edu/people/Colin_Godfrey/)
11:46:48	216/216	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:48%20GMT	http://www.cs.umb.edu/~joan	/home/d/websites/umbcs2/www.cs.umb.edu/_joan	(from https://www.cs.umb.edu/people/Joan_Lukas/)
11:46:49	215/215	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:49%20GMT	http://www.cs.umb.edu/~ram	/home/d/websites/umbcs2/www.cs.umb.edu/_ram	(from https://www.cs.umb.edu/people/Robert_Morris/)
11:46:50	218/218	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:50%20GMT	http://www.cs.umb.edu/~poneil	/home/d/websites/umbcs2/www.cs.umb.edu/_poneil	(from https://www.cs.umb.edu/people/Patrick_O'Neil/)
11:46:51	215/215	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:51%20GMT	http://www.cs.umb.edu/~rlt	/home/d/websites/umbcs2/www.cs.umb.edu/_rlt	(from https://www.cs.umb.edu/people/Richard_Tenney/)
11:46:52	216/216	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:52%20GMT	http://www.cs.umb.edu/~bobw	/home/d/websites/umbcs2/www.cs.umb.edu/_bobw	(from https://www.cs.umb.edu/people/Robert_Wilson/)
11:46:53	217/217	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:53%20GMT	http://www.cs.umb.edu/~rickm	/home/d/websites/umbcs2/www.cs.umb.edu/_rickm	(from https://www.cs.umb.edu/people/Rick_Martin/)
11:46:54	218/218	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:54%20GMT	http://www.cs.umb.edu/~wperry	/home/d/websites/umbcs2/www.cs.umb.edu/_wperry	(from https://www.cs.umb.edu/people/William_Perry/)
11:46:55	27/27	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2029%20Oct%202019%2015:46:55%20GMT	https://www.cs.umb.edu/people/staff/administrative/	/home/d/websites/umbcs2/www.cs.umb.edu/people/staff/administrative/index.html	(from https://www.cs.umb.edu/)
11:46:55	24368/24368	---M--	200	added ('OK')	image/jpeg	etag:%225f30-54cfa95266fd9%22	https://www.cs.umb.edu/media/img/personnel/Lap-Fai_Yu.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/personnel/Lap-Fai_Yu.jpg	(from https://www.cs.umb.edu/people/Craig_Yu/)
11:46:55	27/27	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2029%20Oct%202019%2015:46:55%20GMT	https://www.cs.umb.edu/people/staff/technical_support/	/home/d/websites/umbcs2/www.cs.umb.edu/people/staff/technical_support/index.html	(from https://www.cs.umb.edu/)
11:46:57	220/220	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:46:56%20GMT	http://www.cs.umb.edu/~craigyu/	/home/d/websites/umbcs2/www.cs.umb.edu/_craigyu/index.html	(from https://www.cs.umb.edu/people/Craig_Yu/)
11:46:58	187754/187754	---M--	200	added ('OK')	application/pdf	etag:%222dd6a-4dc64b194c540%22	https://www.cs.umb.edu/~hdeblois/696/696paperSubmitted.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/_hdeblois/696/696paperSubmitted.pdf	(from https://www.cs.umb.edu/~hdeblois/)
11:46:58	1718510/1718510	---M--	200	added ('OK')	application/xhtml+xml	etag:%221a38ee-4dc64b49ef800%22	https://www.cs.umb.edu/~hdeblois/696/archUpdate.xhtml	/home/d/websites/umbcs2/www.cs.umb.edu/_hdeblois/696/archUpdate.xhtml	(from https://www.cs.umb.edu/~hdeblois/)
11:46:59	5879/5879	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4a91-16f7%22	https://cdnjs.cloudflare.com/ajax/libs/skeleton/2.0.4/skeleton.min.css	/home/d/websites/umbcs2/cdnjs.cloudflare.com/ajax/libs/skeleton/2.0.4/skeleton.min.css	(from https://www.cs.umb.edu/~fatemeh/)
11:46:59	544/544	---M-Z	200	added ('OK')	text/css	etag:%22220-589c10def8063-gzip%22	https://www.cs.umb.edu/~fatemeh/style.css	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh/style.css	(from https://www.cs.umb.edu/~fatemeh/)
11:47:00	219/219	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:00%20GMT	http://www.cs.umb.edu/~fatemeh	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh	(from https://www.cs.umb.edu/~fatemeh/)
11:47:01	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:01%20GMT	http://www.cs.umb.edu/~fatemeh/Syllabus.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh/Syllabus.pdf	(from https://www.cs.umb.edu/~fatemeh/)
11:47:02	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:02%20GMT	https://www.cs.umb.edu:443/~fatemeh/Syllabus.pdf	/home/d/websites/umbcs2/www.cs.umb.edu_443/_fatemeh/Syllabus.117.delayed	(from https://www.cs.umb.edu/~fatemeh/)
11:47:03	38666/38666	---M--	200	added ('OK')	image/png	etag:%22970a-589e6e5e4d6e8%22	https://www.cs.umb.edu/~fatemeh/CS310_files/cover.png	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh/CS310_files/cover.png	(from https://www.cs.umb.edu/~fatemeh/)
11:47:04	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:04%20GMT	https://www.cs.umb.edu/~fatemeh/CS310_files/kleinberg-tardos.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh/CS310_files/kleinberg-tardos.jpg	(from https://www.cs.umb.edu/~fatemeh/)
11:47:05	51517/51517	---M--	200	added ('OK')	image/jpeg	etag:%22c93d-589e6e5d73a68%22	https://www.cs.umb.edu/~fatemeh/CS310_files/Clrs3.jpeg	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh/CS310_files/Clrs3.jpg	(from https://www.cs.umb.edu/~fatemeh/)
11:47:07	254/254	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:06%20GMT	http://www.cs.umb.edu/~fatemeh/CS310_files/CS310%20summer-hw1.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh/CS310_files/CS310%20summer-hw1.pdf	(from https://www.cs.umb.edu/~fatemeh/)
11:47:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:07%20GMT	https://www.cs.umb.edu:443/~fatemeh/CS310_files/CS310%20summer-hw1.pdf	/home/d/websites/umbcs2/www.cs.umb.edu_443/_fatemeh/CS310_files/CS310%20summer-hw1.pdf	(from https://www.cs.umb.edu/~fatemeh/)
11:47:08	260/260	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:08%20GMT	http://www.cs.umb.edu/~fatemeh/CS310_files/CS310%20summer%202019-s1.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh/CS310_files/CS310%20summer%202019-s1.pdf	(from https://www.cs.umb.edu/~fatemeh/)
11:47:09	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:09%20GMT	https://www.cs.umb.edu:443/~fatemeh/CS310_files/CS310%20summer%202019-s1.pdf	/home/d/websites/umbcs2/www.cs.umb.edu_443/_fatemeh/CS310_files/CS310%20summer%202019-s1.pdf	(from https://www.cs.umb.edu/~fatemeh/)
11:47:10	261/261	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:10%20GMT	http://www.cs.umb.edu/~fatemeh/CS310_files/CS310%20summer%202019-hw2.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh/CS310_files/CS310%20summer%202019-hw2.pdf	(from https://www.cs.umb.edu/~fatemeh/)
11:47:11	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:11%20GMT	https://www.cs.umb.edu:443/~fatemeh/CS310_files/CS310%20summer%202019-hw2.pdf	/home/d/websites/umbcs2/www.cs.umb.edu_443/_fatemeh/CS310_files/CS310%20summer%202019-hw2.pdf	(from https://www.cs.umb.edu/~fatemeh/)
11:47:12	254/254	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:47:12%20GMT	http://www.cs.umb.edu/~fatemeh/CS310_files/Summer2019-hw2-sol.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/_fatemeh/CS310_files/Summer2019-hw2-sol.pdf	(from https://www.cs.umb.edu/~fatemeh/)
